stationName,date,record,maxAirTmp,timeMaxAirTmp,minAirTmp,timeMinAirTmp,avgAirTmp,avgRelHum,avgDewPoint,maxRelHum,timeMaxRelHum,maxDewPoint,timeMaxDewPoint,minRelHum,timeMinRelHum,minDewPoint,timeMinDewPoint,avgWindSpeed,maxWindSpeed,timeMaxWindSpeed,maxWindSpeedDir,precip,solRad,eto,etoFlag,hstAirTmp01,hstAirTmp02,hstAirTmp03,hstAirTmp04,hstAirTmp05,hstAirTmp06,hstAirTmp07,hstAirTmp08,hstAirTmp09,hstAirTmp10,hstAirTmp11,hstAirTmp12,hstAirTmp13,batVolt,yearRain,eto7,eto30,maxSoilTmp,minSoilTmp,avgSoilTmp
Foothills,12/22/23,0,63.97,1118,52.47,2357,57.4,80.9,,,,,,,,,,2.396,23.88,247,114,0.72,158.9,0.045,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/23/23,0,62.37,1101,51.85,2157,55.64,85.6,,,,,,,,,,1.555,7.108,659,98,0,104,0.029,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/24/23,0,67.45,1428,51.1,27,56.54,79.58,,,,,,,,,,1.763,12.14,1437,305,0,213.3,0.055,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/25/23,0,68.32,1359,51.85,318,57.7,69.09,,,,,,,,,,1.959,13.82,1219,281,0,289.3,0.075,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/26/23,0,68.57,1159,51.04,453,58.35,72.68,,,,,,,,,,1.499,8.79,802,266,0,196,0.051,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/27/23,0,65.65,1244,49.61,2354,56.88,79.53,,,,,,,,,,1.351,10.46,1102,276,0,227.6,0.055,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/28/23,0,67.95,1400,46.76,552,55.64,79.78,,,,,,,,,,1.463,10.46,1401,284,0,278.3,0.067,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/29/23,0,68.44,1359,53.46,2321,57.85,75.5,,,,,,,,,,1.475,8.79,1128,257,0,214.8,0.053,*,,,,,,,,,,,,,,,,,,,,
Foothills,12/30/23,0,58.78,1527,51.47,2352,53.79,89.3,,,,,,,,,,1.614,13.82,1518,250,0.45,79.38,0.02,M,,,,,,,,,,,,,,,,,,,,
Foothills,12/31/23,0,59.4,1231,49.86,254,53.17,88.4,,,,,,,,,,1.257,8.79,1640,257,0.15,118.2,0.03,*,,,,,,,,,,,,,,,,,,,,
Foothills,1/1/24,0,66.58,1251,49.86,224,56.42,59.12,,,,,,,,,,1.777,13.82,1348,249,0.01,284.8,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/1/20,0,66.15,1155,43.51,659,55.52,67.84,,,,,,,,,,2.115,12.14,40,118,0,271.3,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/2/20,0,63.22,1325,46.44,554,55.32,77.84,,,,,,,,,,1.146,10.46,52,103,0,251.5,0.058,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/3/20,0,71.38,1121,46.07,529,57.36,55.57,,,,,,,,,,0.561,7.108,214,125,0,253.9,0.063,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/4/20,0,68.75,1425,43.76,547,55.07,74.82,,,,,,,,,,0.031,5.431,946,171,0,273,0.066,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/5/20,0,67.53,1330,42.9,701,56.03,68.01,,,,,,,,,,0.328,10.46,2305,122,0,285.9,0.07,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/6/20,0,79.39,1331,50.1,2314,64.12,23.62,,,,,,,,,,1.568,17.17,427,112,0,295.3,0.088,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/7/20,0,77.84,1028,41.5,532,58.96,41,,,,,,,,,,1.048,12.14,2158,107,0,283.4,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/8/20,0,63.29,1254,45.46,1959,52.43,82.5,,,,,,,,,,2.565,13.82,11,111,0,226.5,0.055,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/9/20,0,64.33,1105,44.98,2356,51.72,82,,,,,,,,,,2.531,12.14,903,122,0,229,0.056,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/10/20,0,62.49,1346,43.4,612,51.28,85.7,,,,,,,,,,0.3,10.46,32,110,0,288.6,0.068,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/11/20,0,61.28,1208,42.98,401,50.8,84.6,,,,,,,,,,1.532,12.14,1246,96,0,246.3,0.058,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/12/20,0,63.4,1203,43.15,609,51.68,79.85,,,,,,,,,,1.13,12.14,1,122,0,274,0.064,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/13/20,0,62.99,1202,46.56,1906,51.93,82.3,,,,,,,,,,1.246,7.108,7,106,0,225.7,0.054,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/14/20,0,61.04,1259,42.67,159,49.64,88,,,,,,,,,,0.054,3.754,1016,308,0,197.7,0.045,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/15/20,0,63.59,1236,41.33,652,50.17,87,,,,,,,,,,0.083,7.108,1331,311,0,262.2,0.061,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/16/20,0,60.43,1233,43.51,32,51.05,81.9,,,,,,,,,,1.309,13.82,2143,150,0.05,162.1,0.041,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/17/20,0,60.54,1348,45.46,732,51.16,82.5,,,,,,,,,,0.225,12.14,50,130,0.23,271.2,0.062,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/18/20,0,68.51,1416,42.91,426,54.32,59.87,,,,,,,,,,0.558,5.431,1331,329,0,299.9,0.072,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/19/20,0,76.18,1147,46.07,600,58.7,47.73,,,,,,,,,,1.144,12.14,1857,112,0,249.9,0.069,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/20/20,0,61.8,352,48,435,55.08,76.85,,,,,,,,,,1.682,12.14,1135,138,0,87.3,0.031,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/21/20,0,58.79,1110,47.05,2321,52.11,90.7,,,,,,,,,,0.353,7.108,233,108,0.01,116.9,0.029,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/22/20,0,63.89,1229,45.71,149,52.45,88,,,,,,,,,,0.085,5.431,1100,225,0,227.4,0.056,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/23/20,0,71.6,1313,48.03,434,59.32,66.09,,,,,,,,,,0.566,7.108,158,107,0,307.1,0.08,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/24/20,0,71.48,1341,46.56,635,56.44,72.52,,,,,,,,,,0.577,5.431,704,109,0,317.2,0.081,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/25/20,0,66.92,1347,45.59,623,53.13,87.1,,,,,,,,,,0.763,8.79,1829,114,0,295.4,0.071,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/26/20,0,59.58,1347,46.07,2113,51.34,89.7,,,,,,,,,,0.197,8.79,1059,116,0,80.8,0.022,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/27/20,0,69.91,1328,44.01,711,54.39,78.13,,,,,,,,,,0.162,7.108,1156,327,0,312.9,0.076,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/28/20,0,72.74,1353,47.91,549,57.86,66.09,,,,,,,,,,0.38,8.79,2305,132,0,333.5,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/29/20,0,72.58,1348,44.37,532,59.48,50.61,,,,,,,,,,1.908,18.85,1202,82,0,340.2,0.107,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/30/20,0,73.94,1039,50.71,736,60.02,32.87,,,,,,,,,,0.524,13.82,7,117,0,323.5,0.081,*,,,,,,,,,,,,,,,,,,,,
Coastal,1/31/20,0,81.1,1253,52.29,210,66.22,32.79,,,,,,,,,,0.782,10.46,600,93,0,359.4,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/1/20,0,83.5,1307,52.41,646,67.58,31.33,,,,,,,,,,0.685,7.108,1,105,0,370.2,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/2/20,0,66.27,916,52.27,651,57.85,66.55,,,,,,,,,,3.178,17.17,855,115,0,302.1,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/3/20,0,63.72,1330,36.63,555,51.21,38.15,,,,,,,,,,1.965,18.85,2329,19,0.02,349.9,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/4/20,0,59.09,1321,42.91,1908,49.55,16.64,,,,,,,,,,2.983,22.2,303,97,0,415.1,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/5/20,0,61.89,1051,36.88,521,48.74,45.84,,,,,,,,,,0.817,13.82,103,81,0,374,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/6/20,0,62.61,1114,38.78,402,49.24,68.87,,,,,,,,,,0.128,5.431,1105,164,0,392.2,0.092,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/7/20,0,67.84,1303,41.33,631,53.69,70.56,,,,,,,,,,0.145,7.108,1150,342,0,390.4,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/8/20,0,69.06,1216,43.52,144,53.94,80.5,,,,,,,,,,0.419,8.79,2120,153,0,383.9,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/9/20,0,54.96,1422,46.93,2006,50.92,81.7,,,,,,,,,,3.564,15.49,513,159,0.29,144.2,0.038,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/10/20,0,71.01,1409,45.04,517,55.64,55.87,,,,,,,,,,1.807,18.85,851,121,0.03,301.8,0.095,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/11/20,0,70.16,1022,45.71,2101,57.57,46.89,,,,,,,,,,2.217,20.52,725,123,0,397.7,0.121,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/12/20,0,64.81,1235,42.91,2301,53.69,73.37,,,,,,,,,,2.087,10.46,431,127,0,392.4,0.099,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/13/20,0,70.52,1217,41.08,407,53.83,73.22,,,,,,,,,,0.186,5.431,2,113,0,389.1,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/14/20,0,68.39,1321,42.06,700,54.26,74.73,,,,,,,,,,0.098,5.431,1531,185,0,390.6,0.098,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/15/20,0,69.49,1123,42.91,646,54.33,78.41,,,,,,,,,,0.103,5.431,1122,286,0,404.5,0.103,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/16/20,0,67.59,1343,43.52,524,54.12,78.9,,,,,,,,,,0.137,5.431,1022,186,0,397.4,0.1,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/17/20,0,66.56,1240,44.73,103,54.21,82.9,,,,,,,,,,0.308,7.108,405,108,0,406.1,0.101,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/18/20,0,66.38,1308,47.17,9,55.62,83.8,,,,,,,,,,1.495,10.46,227,117,0,345.4,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/19/20,0,65.64,1357,46.69,2134,54.63,85.3,,,,,,,,,,0.137,7.108,1050,129,0,386.2,0.097,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/20/20,0,78.04,1431,48.94,416,60.45,64.98,,,,,,,,,,0.256,8.79,1054,260,0,419.4,0.115,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/21/20,0,74.91,1005,51.81,348,61.4,57.54,,,,,,,,,,2.972,15.49,1824,157,0,366,0.113,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/22/20,0,61.39,1501,49.61,2140,53.95,83.9,,,,,,,,,,1.379,13.82,27,137,0.25,240.8,0.059,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/23/20,0,65.9,1200,48.39,2111,55.18,79.62,,,,,,,,,,0.149,5.431,1002,101,0,353,0.09,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/24/20,0,68.81,1308,45.4,620,55.77,83.2,,,,,,,,,,0.531,7.108,259,110,0,384.9,0.098,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/25/20,0,81,1320,48.94,430,65.06,45.76,,,,,,,,,,1.161,15.49,752,117,0,442.7,0.136,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/26/20,0,79.26,1259,52.51,2234,65.9,23.7,,,,,,,,,,2.368,17.17,600,102,0,452.8,0.152,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/27/20,0,84.1,1108,51.67,639,67.79,24.87,,,,,,,,,,0.896,8.79,2153,86,0,316.5,0.096,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/28/20,0,83.2,1112,56.47,607,68.28,29.09,,,,,,,,,,2.246,15.49,1842,154,0,361.1,0.13,*,,,,,,,,,,,,,,,,,,,,
Coastal,2/29/20,0,67.25,1218,52.59,1836,57.71,70.1,,,,,,,,,,4.004,15.49,148,106,0,397.1,0.112,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/1/20,0,58.31,1308,46.56,1956,51.42,81.2,,,,,,,,,,1.839,15.49,843,162,0.31,155.4,0.042,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/2/20,0,69.43,1259,43.39,535,56.28,52.77,,,,,,,,,,1.398,15.49,813,107,0,437,0.119,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/3/20,0,77.92,1029,51.2,2158,64.37,33.33,,,,,,,,,,1.703,20.52,14,9,0,462.9,0.145,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/4/20,0,66.94,1141,47.54,255,55.98,83.1,,,,,,,,,,1.398,15.49,534,119,0,416,0.109,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/5/20,0,74.75,1407,50.71,600,59.48,78.01,,,,,,,,,,0.186,5.431,24,118,0,441.6,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/6/20,0,67.79,1205,52.59,324,56.91,83.8,,,,,,,,,,0.368,7.108,3,117,0,379.5,0.102,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/7/20,0,63.17,1221,50.96,2249,55.14,78.57,,,,,,,,,,0.41,12.14,1152,138,0.04,363.3,0.093,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/8/20,0,63.59,1337,46.2,2333,53.65,81.3,,,,,,,,,,0.163,7.108,1246,219,0.06,420.1,0.107,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/9/20,0,71.72,1411,46.2,257,58.18,66.53,,,,,,,,,,1.822,22.2,1745,152,0.16,363.4,0.112,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/10/20,0,62.75,1228,52.77,29,57.68,92.2,,,,,,,,,,4.936,22.2,525,117,0.46,108.5,0.034,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/11/20,0,69.67,1102,52.96,2237,59.65,83.1,,,,,,,,,,0.886,10.46,745,123,0.03,457.4,0.123,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/12/20,0,56.79,821,50.94,1326,53.53,91.9,,,,,,,,,,0.627,12.14,1325,136,0.83,42.87,0.012,M,,,,,,,,,,,,,,,,,,,,
Coastal,3/13/20,0,56.79,1407,50.59,305,53.36,93.4,,,,,,,,,,0.829,12.14,238,134,0.28,106.2,0.029,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/14/20,0,63.35,1113,50.71,358,55.01,85.6,,,,,,,,,,0.891,8.79,156,116,0,190.9,0.052,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/15/20,0,66.29,1056,51.68,651,56.37,76.71,,,,,,,,,,0.57,8.79,315,120,0.05,421.8,0.111,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/16/20,0,61.77,1359,47.9,2341,53.18,81.5,,,,,,,,,,2.919,18.85,1746,151,0.36,220.9,0.065,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/17/20,0,61.16,1153,43.27,553,50.93,72.98,,,,,,,,,,0.351,8.79,1212,131,0,498.4,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/18/20,0,59.77,1445,44.99,111,50.87,67.25,,,,,,,,,,0.575,10.46,1007,104,0,179.7,0.048,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/19/20,0,62.32,1409,47.78,548,52.5,79.95,,,,,,,,,,1.332,12.14,1522,163,0.37,397.5,0.099,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/20/20,0,61.89,1530,48.15,13,53.25,81.8,,,,,,,,,,2.265,13.82,854,113,0.05,320.4,0.082,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/21/20,0,65.18,1132,48.33,548,54.79,79.77,,,,,,,,,,0.292,7.108,1251,207,0,423.5,0.11,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/22/20,0,69.48,1056,47.3,512,56.76,77.97,,,,,,,,,,1.678,18.85,1944,70,0.68,413.7,0.115,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/23/20,0,64.93,1129,47.42,2345,55.38,83,,,,,,,,,,0.3,8.79,1416,253,0.18,477.8,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/24/20,0,64.87,1351,46.44,333,53.76,83,,,,,,,,,,0.364,7.108,940,107,0.15,329.3,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/25/20,0,64.68,1157,48.27,423,53.83,76.41,,,,,,,,,,0.604,10.46,2036,324,0.01,450.3,0.117,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/26/20,0,61.15,1052,46.07,458,52.04,62.94,,,,,,,,,,1.089,12.14,1252,321,0,541.8,0.133,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/27/20,0,63.22,1031,40.42,551,51.66,64.82,,,,,,,,,,0.485,8.79,941,309,0,541,0.136,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/28/20,0,64.32,1314,45.04,1,53.73,69.45,,,,,,,,,,0.973,7.108,140,109,0,509.5,0.133,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/29/20,0,65.54,1315,44.01,241,53.77,81.1,,,,,,,,,,0.632,8.79,759,104,0,485.8,0.127,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/30/20,0,70.95,1221,48.39,21,57.5,78.79,,,,,,,,,,0.78,8.79,1446,306,0,505.3,0.14,*,,,,,,,,,,,,,,,,,,,,
Coastal,3/31/20,0,72.35,1229,49.98,527,59.74,63.08,,,,,,,,,,0.158,5.431,120,94,0,316.3,0.09,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/1/20,0,66.75,1043,48.39,602,57.68,79.59,,,,,,,,,,2.769,15.49,2200,162,0,534.1,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/2/20,0,66.27,1412,52.54,2350,57.7,78.65,,,,,,,,,,2.17,13.82,1034,159,0,440.4,0.118,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/3/20,0,66.25,1403,48.94,506,56.8,77.06,,,,,,,,,,2.382,12.14,2215,114,0,532.1,0.144,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/4/20,0,65.05,1238,51.32,326,56.05,78.14,,,,,,,,,,3.646,15.49,629,100,0,413.5,0.119,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/5/20,0,63.22,1407,51.2,634,54.91,82.4,,,,,,,,,,2.393,13.82,2235,150,0.15,316.2,0.087,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/6/20,0,58.67,1239,49.86,2351,53.1,92.8,,,,,,,,,,2.499,20.52,726,134,1.94,147.2,0.041,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/7/20,0,58.43,1200,47.78,2205,51.48,92.9,,,,,,,,,,0.827,25.56,1654,134,0.85,188.1,0.05,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/8/20,0,61.39,1421,45.95,541,51.93,80.3,,,,,,,,,,1.424,17.17,2207,122,0.09,482.9,0.125,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/9/20,0,52.41,1332,47.3,156,49.25,91.7,,,,,,,,,,5.279,18.85,711,127,0.75,94.8,0.029,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/10/20,0,62.14,1100,47.42,2352,52.27,88.2,,,,,,,,,,2.827,17.17,154,125,0.6,302.7,0.078,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/11/20,0,65.66,1227,46.44,51,54.75,85.3,,,,,,,,,,0.708,8.79,657,102,0.01,411.6,0.111,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/12/20,0,58.36,1437,51.8,2311,53.8,91,,,,,,,,,,0.704,8.79,159,153,0.06,156.3,0.043,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/13/20,0,60.06,1546,48.45,2340,54.5,89,,,,,,,,,,0.235,7.108,157,181,0.05,235.1,0.061,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/14/20,0,70.28,1242,48.7,12,60.96,72.32,,,,,,,,,,0.432,8.79,2145,157,0,515.1,0.15,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/15/20,0,77.8,1316,45.52,450,61.93,61.05,,,,,,,,,,0.348,5.431,1118,168,0,588,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/16/20,0,69.81,1230,50.59,533,58.57,80.6,,,,,,,,,,2.447,12.14,328,101,0,580.7,0.16,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/17/20,0,66.39,1247,51.32,453,57.26,77.87,,,,,,,,,,1.368,12.14,9,118,0,496.1,0.135,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/18/20,0,68.1,1116,51.32,2001,57.15,78.38,,,,,,,,,,0.295,5.431,736,324,0.01,382.7,0.107,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/19/20,0,67.93,934,50.95,2353,57.72,76.91,,,,,,,,,,0.34,7.108,1204,320,0,434.5,0.119,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/20/20,0,68.57,1150,50.1,27,57.2,84.5,,,,,,,,,,0.257,7.108,1307,189,0,439.2,0.122,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/21/20,0,68.81,1240,51.08,2243,58.67,76.25,,,,,,,,,,0.333,7.108,920,163,0,555.1,0.152,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/22/20,0,81.1,1425,50.22,520,64.08,71.78,,,,,,,,,,0.728,10.46,2115,99,0,576.9,0.174,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/23/20,0,84.1,1018,54.41,310,68.81,60.69,,,,,,,,,,1.28,12.14,2115,108,0,590.3,0.19,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/24/20,0,89.8,1232,57.21,406,74.5,52.5,,,,,,,,,,0.316,7.108,1,108,0,597,0.192,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/25/20,0,86.3,1443,61.22,2246,72.45,54.99,,,,,,,,,,1.429,10.46,248,118,0,603.7,0.199,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/26/20,0,85.1,1000,56.48,454,68.5,62.06,,,,,,,,,,0.533,8.79,615,120,0,621.7,0.195,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/27/20,0,72.7,1417,53.92,518,63.21,79.16,,,,,,,,,,1.017,10.46,1146,210,0,596.8,0.17,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/28/20,0,73.9,1130,57.21,2318,63.61,83.3,,,,,,,,,,1.189,10.46,1546,111,0,557.1,0.168,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/29/20,0,65.48,1229,56.85,38,60.63,92.3,,,,,,,,,,0.361,8.79,1335,173,0,210.1,0.062,*,,,,,,,,,,,,,,,,,,,,
Coastal,4/30/20,0,71.25,1258,57.62,2035,61.64,88.9,,,,,,,,,,0.874,10.46,2026,118,0.01,358.1,0.107,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/1/20,0,72.64,1028,57.75,524,63.39,83,,,,,,,,,,1.273,10.46,2005,114,0,544.6,0.163,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/2/20,0,74.51,1450,53.55,2118,63.49,78.97,,,,,,,,,,1.299,10.46,117,96,0,596.6,0.176,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/3/20,0,72.57,1414,53.87,2359,62.67,80.5,,,,,,,,,,1.076,8.79,129,95,0,585.4,0.17,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/4/20,0,75.48,1358,52.85,152,64.66,75.39,,,,,,,,,,0.674,7.108,431,105,0,603.7,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/5/20,0,82.2,1459,54.84,341,69.85,58.15,,,,,,,,,,0.204,5.431,915,162,0,617.9,0.193,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/6/20,0,88,1310,51.18,442,71.3,50.95,,,,,,,,,,0.293,5.431,943,304,0,623.6,0.199,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/7/20,0,83,1040,59.09,225,71.08,55.62,,,,,,,,,,1.272,8.79,1213,198,0,623.1,0.204,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/8/20,0,74.39,1013,56.18,545,64.57,76.37,,,,,,,,,,1.558,13.82,1217,127,0,622.5,0.183,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/9/20,0,72.09,1155,57.76,6,62.8,83.8,,,,,,,,,,0.627,8.79,1147,149,0,493.3,0.145,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/10/20,0,72.9,1347,57.87,1956,62.06,84.5,,,,,,,,,,0.246,7.108,813,127,0,285.3,0.086,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/11/20,0,71.37,1246,53.88,2354,60.7,82.6,,,,,,,,,,0.267,7.108,1513,250,0,534.4,0.154,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/12/20,0,71.01,1321,52.42,114,60.42,81.8,,,,,,,,,,0.361,7.108,1307,246,0,499.2,0.143,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/13/20,0,69.42,1448,51.44,432,59.78,78.38,,,,,,,,,,0.47,12.14,1135,205,0,605.5,0.169,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/14/20,0,71.37,1040,52.54,224,62.17,76.7,,,,,,,,,,1.132,10.46,1852,97,0,557.6,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/15/20,0,73.25,1245,57.21,515,64.03,74.21,,,,,,,,,,2.155,12.14,547,109,0,589.4,0.178,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/16/20,0,75,1050,54.54,437,65.03,77.23,,,,,,,,,,1.452,10.46,1133,289,0,611.7,0.184,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/17/20,0,71.31,1220,58.66,521,63,83.2,,,,,,,,,,1.312,12.14,1223,103,0,452.4,0.133,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/18/20,0,67,1305,54.47,2251,60.4,90.8,,,,,,,,,,0.501,10.46,858,178,0.28,284.2,0.081,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/19/20,0,68.33,1214,51.08,2155,58.59,77.49,,,,,,,,,,0.638,10.46,1310,115,0,598.9,0.164,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/20/20,0,71.37,1155,51.93,2340,60.12,80.5,,,,,,,,,,0.935,8.79,46,123,0,637.9,0.182,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/21/20,0,79.14,1348,51.93,415,64.1,72.18,,,,,,,,,,0.817,10.46,2320,121,0,640.9,0.194,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/22/20,0,71.19,1303,56.72,2252,61.79,79.42,,,,,,,,,,3.743,15.49,1249,100,0,626.6,0.18,*,,,,,,,,,,,,,,,,,,,,
Coastal,5/23/20,0,70.15,1300,53.32,2356,61.61,75.15,,,,,,,,,,1.436,15.49,103,86,0,589.9,0.172,*,,,,,,,,,,,,,,,,,,,,
